article	aid	url	img	iid	hashvalue	title	text	imgFile
517610157	129878	https://www.ksta.de/region/rhein-berg-oberberg/amtsleitung-in-overath-datenpanne-bei-bewerbungsverfahren-32185256	https://www.ksta.de/image/30919336/2x1/300/150/d3d662b20451b3c9e7e32febfa919c81/wE/overather-rathaus.jpg	130520	30919336d3d662b20451b3c9e7e32febfa919c81wE	Datenpanne bei Bewerbungsverfahren	Bei der Neubesetzung der Hauptamtsleiter-Stelle gab es eine Panne im Bewerbungsverfahren. Das wurde durch eine Indiskretion bekannt. Bisher wusste die Öffentlichkeit nur, dass die bisherige Hauptamtsleiterin Elke Becker seit Ende November im Ruhestand ist	30919336d3d662b20451b3c9e7e32febfa919c81wE.jpg
517610158	129879	https://www.ksta.de/region/rhein-sieg-bonn/sankt-augustin/hoffnung-auf-weniger-leerstaende-eigentuemer-trennt-sich-von-huma-management-32186488	https://www.ksta.de/image/32186548/2x1/300/150/6f4f4ee6f2d751339bc71c709200f109/ul/huma-center-061218.jpg	130521	321865486f4f4ee6f2d751339bc71c709200f109ul	Eigentümer trennt sich von Huma-Management	Das Huma-Einkaufszentrum hat ein neues Management. Das teilte der Besitzer, die Münchener Hurler GmbH, auf Anfrage dieser Zeitung mit. Betreiber ist jetzt die Düsseldorfer Prime Management GmbH. Man erhoffe sich von dem Wechsel unter anderem eine schnelle	321865486f4f4ee6f2d751339bc71c709200f109ul.jpg
517610161	129880	https://www.ksta.de/ratgeber/gesundheit/mit-rezepten-bestseller-autor-bas-kast-gibt-drei-tipps--die-wirklich-schlank-machen-32177488	https://www.ksta.de/image/32184382/2x1/300/150/23fa7810da6187b2596669873314d8e5/dh/bas-kast.jpg	130522	3218438223fa7810da6187b2596669873314d8e5dh	Bestseller-Autor Bas Kast gibt drei Tipps, die wirklich schlank machen	Vor einem Jahr erschien das Sachbuch „Der Ernährungs-Kompass“, in dem der Autor Bas Kast vollmundig versprach, ein Fazit aller wissenschaftlichen Studien zum Thema Ernährung zu liefern. Und damit hat er offenbar einen Nerv getroffen, denn seit seiner Verö	3218438223fa7810da6187b2596669873314d8e5dh.jpg
517610167	129881	https://www.ksta.de/region/rhein-erft/pulheim/-buergerinitiative-gegen-ultranet-pbu-traf-sich-mit-bundestagsabgeordneten-32185850	https://www.ksta.de/image/32185846/2x1/300/150/3876c9692fd4c026e487c9961e264400/Ui/strommasten-toren-geyens.jpg	130523	321858463876c9692fd4c026e487c9961e264400Ui	PBU traf sich mit Bundestagsabgeordneten	Die Pulheimer Bürgerinitiative gegen Ultranet (PBU), lässt nicht locker. Sie nutzt jede Gelegenheit, um Politiker für ihr Anliegen zu sensibilisieren.Zuletzt hat Oliver Krischer, Bundestagsabgeordneter der Grünen, einen Abstecher nach Geyen gemacht, um si	321858463876c9692fd4c026e487c9961e264400Ui.jpg
517610212	129882	https://www.ksta.de/region/euskirchen-eifel/schleiden---gemuend/strassenausbaubeitraege-protest-nuetzt-nichts---schleidener-muessen-zahlen-32185706	https://www.ksta.de/image/32185698/2x1/300/150/b29d950ee881525dacca1be2c5464cf2/cI/71-144803108--null--07-03-2019-16-33-19-273-.jpg	130524	32185698b29d950ee881525dacca1be2c5464cf2cI	Protest nützt nichts – Schleidener müssen zahlen	Sie haben demonstriert, Bürgerversammlungen organisiert und eine Petition an den Landtag angestoßen. Nichts hat die IG „Schöne Straßen an leeren Häusern – nein danke!“ um Lydia Schumacher aus Gemünd unversucht gelassen, um das ihrer Meinung nach ungerecht	32185698b29d950ee881525dacca1be2c5464cf2cI.jpg
517610271	129883	https://www.ksta.de/region/leverkusen/stadt-leverkusen/leverkusener-neulandpark-kuddelmuddel-laedt-wieder-zum-spielen-ein-32185756	https://www.ksta.de/image/32185750/2x1/300/150/e1df9338cf24d1b5e04284aba141e1cb/DG/kuddelmuddel-im-neulandpark.jpg	130525	32185750e1df9338cf24d1b5e04284aba141e1cbDG	Kuddelmuddel lädt wieder zum Spielen ein	Jakob steht mit seinem gelb-orangefarbenen Spielzeug-Bagger im Neulandpark und staunt: So ein großer Spielplatz. Bevor er sich jedoch ins Getümmel mit den anderen Kinder stürzen kann, will Mama noch einmal schnell die Windel checken. Man weiß ja nie. Ande	32185750e1df9338cf24d1b5e04284aba141e1cbDG.jpg
517610274	129884	https://www.ksta.de/region/rhein-sieg-bonn/siegburg/pilotprojekt-in-siegburg-achte-klasse-am-anno-gymnasium-erhaelt-bei--30-tablets-32185252	https://www.ksta.de/image/32185248/2x1/300/150/70a789952cb26c7899ab1e90b21ab002/xI/klasse-8a-des-anno-gymnasium.jpg	130526	3218524870a789952cb26c7899ab1e90b21ab002xI	Achte Klasse am Anno-Gymnasium erhält bei 30 Tablets	Schulhefte gegen Tabletcomputer kann jetzt die 8a am Anno-Gymnasium tauschen: Schülerinnen und Schüler hatten ein Konzept für ein Pilotprojekt vorgelegt und die Schulleitung wie auch die IT-Abteilung der Stadtverwaltung überzeugt.Die Kommune investierte i	3218524870a789952cb26c7899ab1e90b21ab002xI.jpg
517611244	129885	https://www.ksta.de/kultur/kritik-zu-markus-lanz-autor-stephan-gruenewald-befeuert-runde-mit-vielen-merksaetzen-32187534	https://www.ksta.de/image/32187544/2x1/300/150/45dda165f6d10834db7652c5a318ccd7/ap/markus-lanz.jpg	130527	3218754445dda165f6d10834db7652c5a318ccd7ap	Autor Stephan Grünewald befeuert Runde mit vielen Merksätzen	"Nur eine gute Viertelstunde Zeit, eine halbe, wenn’s hochkommt – und doch so viele Thesen! Ein Autor, der seine Neuerscheinung bei Markus Lanz vorstellen darf, hat doppeltes Glück: die Gelegenheit, ein breites Publikum zu interessieren; und einen Moderato"	3218754445dda165f6d10834db7652c5a318ccd7ap.jpg
517612710	129887	https://www.ksta.de/region/oberberg-ks/borkenkaefer-in-oberberg-waldschutz-labor-kommt-zu-alarmierenden-ergebnissen-32186318	https://www.ksta.de/image/32186308/2x1/300/150/c31da2c433d3614a751fb51191220ca7/JN/borkenkaefer-unterm-mikroskop.jpg	130529	32186308c31da2c433d3614a751fb51191220ca7JN	Waldschutz-Labor kommt zu alarmierenden Ergebnissen	Noch ist der Borkenkäfer im Winterschlaf. Wie viele der klitzekleinen gefräßigen Tiere derzeit in den Wäldern ausharren, um sich mit dem Frühlingsbeginn wieder in die Fichten zu fressen, weiß niemand. Nur so viel ist sicher: So viele waren es seit mindest	32186308c31da2c433d3614a751fb51191220ca7JN.jpg
517613216	129888	https://www.ksta.de/panorama/vermisste-rebecca-polizei-startet-zweite-suchaktion-am-freitag-32187568	https://www.ksta.de/image/32187578/2x1/300/150/caf186226cb60fe4fc23ae4441f58e3e/pA/rebecca-suche-polizei-1.jpg	130530	32187578caf186226cb60fe4fc23ae4441f58e3epA	Polizei startet zweite Suchaktion am Freitag	Die Suche im Fall der verschwundenen 15-jährigen Rebecca aus Berlin geht weiter. Für diesen Freitag seien neue Suchaktionen geplant, sagte ein Polizeisprecher der Deutschen Presse-Agentur am frühen Freitagmorgen.Auch die mehr als 300 Hinweise, die nach ei	32187578caf186226cb60fe4fc23ae4441f58e3epA.jpg
517614111	129889	https://www.ksta.de/koeln/muelheim/auto-auf-dach-gelandet-23-jaehriger-bei-spektakulaerem-unfall-in-koeln-muelheim-verletzt-32187610	https://www.ksta.de/image/32187572/2x1/300/150/294eb5ff7761173b4b91063290b6291f/Zh/auto-auf-dach.jpg	130531	32187572294eb5ff7761173b4b91063290b6291fZh	23-Jähriger bei spektakulärem Unfall in Köln-Mülheim verletzt	Spektakulärer Verkehrsunfall am späten Donnerstagabend in Köln-Holweide. Dabei ist ein Pkw auf dem Dach gelandet, ein Mann (23) wurde verletzt.Dieser war gegen 23.34 Uhr mit seinem Wagen auf der Bergisch Gladbacher Straße in Richtung Dellbrück unterwegs.	32187572294eb5ff7761173b4b91063290b6291fZh.jpg
517614167	129890	https://www.ksta.de/kultur/-selbstmitleid-ist-unsexy--frank-goosen-auf-der-suche-nach-der-seele-des-ruhrgebiets-32186156	https://www.ksta.de/image/32186142/2x1/300/150/f706a80af597d1fe9c5fe8a604436600/pM/frank-goosen-wdr-mit-kneipenwirtin.jpg	130532	32186142f706a80af597d1fe9c5fe8a604436600pM	Frank Goosen auf der Suche nach der Seele des Ruhrgebiets	Herr Goosen, für den WDR suchen Sie in dem Film „Mein Revier“ nach der Seele des Ruhrgebiets. Den meisten fällt da als erstes der Bergbau ein. Warum ist der so identitätsstiftend, auch wenn schon vor der Schließung der letzten Zeche nur noch die wenigsten	32186142f706a80af597d1fe9c5fe8a604436600pM.jpg
517614868	129891	https://www.ksta.de/politik/kommentar-zur--gender-pay-gap--qualifikation-allein-reicht-nicht---ein-gesetz-muss-her-32186778	https://www.ksta.de/image/32174876/2x1/300/150/9bb72929738d52c240e4b1f45bd7b8/Bk/frau-in-der-wirtschaft-symbolbild.jpg	130533	321748769bb72929738d52c240e4b1f45bd7b8Bk	Qualifikation allein reicht nicht – ein Gesetz muss her	Wird uns das Thema noch 216 Jahre verfolgen? So lange – das hat das World Economic Forum berechnet – wird es bei derzeitiger Geschwindigkeit dauern, bis Männer und Frauen gleich viel Geld verdienen. 21 Prozent beträgt der Gender Pay Gap, also der Lohnunte	321748769bb72929738d52c240e4b1f45bd7b8Bk.jpg
517614925	129892	https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/umbau-des-lesesaals-stadtarchiv-in-troisdorf-digitalisiert-standesamtsbuecher-32185126	https://www.ksta.de/image/32185124/2x1/300/150/7dc0bd93121c7dafef69cb5f036d5e4f/ui/lesesaal-des-stadtarchivs.jpg	130534	321851247dc0bd93121c7dafef69cb5f036d5e4fui	Stadtarchiv in Troisdorf digitalisiert Standesamtsbücher	"Gleich zwei wichtige Projekte haben im Stadtarchiv begonnen: Bis zum Sommer wird zum einen der Nutzerraum umgestaltet; zum anderen werden alte Standesamtsbücher digitalisiert.Voraussichtlich bis Juli werde der Umbau des Lesesaals und der mehr als 2500 Bän"	321851247dc0bd93121c7dafef69cb5f036d5e4fui.jpg
517614979	129893	https://www.ksta.de/region/rhein-berg-oberberg/bergisches-pilotprojekt-wanderbus-ist-selbst-am-vesuv-bekannt-32186622	https://www.ksta.de/image/32186612/2x1/300/150/b4401216bc471e408a9d19add85ed382/sd/wanderbus-2.jpg	130535	32186612b4401216bc471e408a9d19add85ed382sd	Wanderbus ist selbst am Vesuv bekannt	Durchs Eifgenbach oder an der Dhünn wandern, und anschließend mit dem Bus zurück zum Ausgangspunkt fahren. Seit 2010 ist das an Wochenenden in der Saison möglich – dank einer bergischen Erfolgsgeschichte, die am Samstag, 16. März in ihre zehnte Saison sta	32186612b4401216bc471e408a9d19add85ed382sd.jpg
517615467	129894	https://www.ksta.de/region/euskirchen-eifel/euskirchen/50-todesfaelle-in-zehn-jahren-viele-moses-klienten-koennen-ihrer-not-nicht-entfliehen-32185454	https://www.ksta.de/image/32185446/2x1/300/150/c554fd01234cab543fa7e9b8b6c089d0/NQ/viehplaetzchen.jpg	130536	32185446c554fd01234cab543fa7e9b8b6c089d0NQ	Viele Moses-Klienten können ihrer Not nicht entfliehen	Vor mehr als zehn Jahren begann der Caritas-Verband im Auftrag der Stadt mit dem Projekt „Mobile Sozialarbeit Euskirchen Stadt“, kurz Moses. Die Mitarbeiter kümmern sich um Frauen und Männer, die den größten Teil des Tages auf öffentlichen Plätzen in Eusk	32185446c554fd01234cab543fa7e9b8b6c089d0NQ.jpg
517615567	129895	https://www.ksta.de/region/rhein-erft/wesseling/neues-radwegkonzept--stadt-wesseling-will-luecken-im-netz-schliessen-32185046	https://www.ksta.de/image/32185044/2x1/300/150/8c7c48c892a51eb53e73442fb3f04a89/La/fahrraeder-wesseling.jpg	130537	321850448c7c48c892a51eb53e73442fb3f04a89La	Stadt Wesseling will Lücken im Netz schließen	Im Mai 2017 hatte der Ausschuss für Stadtentwicklung und Umweltschutz (Asu) die Erstellung eines „integrierten Verkehrs-, Parkraum- und Radwegekonzepts“ an das Kölner Ingenieursbüro Brenner Bernard vergeben. Philipp Hillebrand von Brenner Bernard hat im j	321850448c7c48c892a51eb53e73442fb3f04a89La.jpg
517615593	129896	https://www.ksta.de/koeln/coffee-to-go-ihk-und-stadt-koeln-kaempfen-fuer-weniger-plastikmuell-32186446	https://www.ksta.de/image/32186430/2x1/300/150/3de5875e1b563a0a83d0c401d781e357/Hf/71-144803435--null--07-03-2019-17-59-51-034-.jpg	130538	321864303de5875e1b563a0a83d0c401d781e357Hf	IHK und Stadt Köln kämpfen für weniger Plastikmüll	Kaffee ist ein Kulturgut und überaus beliebt. Vor allem Berufstätige schätzen den schnellen Kaffee auf dem Weg zur Arbeit. Coffee-to-go ist die praktische Möglichkeit, sich zwischendurch mit dem Koffein-Getränk zu stärken. Die Kehrseite dieser Variante is	321864303de5875e1b563a0a83d0c401d781e357Hf.jpg
517617175	129897	https://www.ksta.de/region/leverkusen/stadt-leverkusen/entlastung-fuer-pendler-balkanexpress-soll-wieder-rollen-32183618	https://www.ksta.de/image/31821818/2x1/300/150/b3ad35c516245ae640cbd8d0cb90304/Yj/balkan-express-leverkusen.jpg	130539	31821818b3ad35c516245ae640cbd8d0cb90304Yj	Balkanexpress soll wieder rollen	Gut ein Vierteljahrhundert nachdem der Zugbetrieb des „Balkanexpress“ zwischen Burscheid-Hilgen und Leverkusen-Opladen eingestellt worden ist, wünscht sich Opladen plus eine Wiederbelebung der Bahnverbindung herbei. Zwar sind die Schienen schon lange abge	31821818b3ad35c516245ae640cbd8d0cb90304Yj.jpg
517617193	129898	https://www.ksta.de/politik/frauentag--mehrheit-der-deutschen-fuer-gesetzlichen-feiertag-32187700	https://www.ksta.de/image/32187698/2x1/300/150/a345100834fe14eef0cc4b7fae067087/Jl/urn-newsml-dpa-com-20090101-190308-99-290232-large-4-3.jpg	130540	32187698a345100834fe14eef0cc4b7fae067087Jl	Frauentag: Mehrheit der Deutschen für gesetzlichen Feiertag	Mehr als die Hälfte der Bundesbürger ist dafür, den Internationalen Frauentag am 8. März nach dem Vorbild Berlins zum gesetzlichen Feiertag zu erklären. Das ergab eine repräsentative Umfrage des Meinungsforschungsinstitutes YouGov im Auftrag des Redaktion	32187698a345100834fe14eef0cc4b7fae067087Jl.jpg
517617472	129899	https://www.ksta.de/region/leverkusen/leichlingen/internationale-tourismusboerse-bergischer-werbeblock-in-berlin-32185834	https://www.ksta.de/image/32185830/2x1/300/150/2074c3f8f5d7f21f7c0bb3c2932f6804/nI/bergische-itb.jpg	130541	321858302074c3f8f5d7f21f7c0bb3c2932f6804nI	Bergischer Werbeblock in Berlin	Bilder von karibischen Stränden, von Kreuzfahrt-Invasionen im überfüllten Venedig und aus dem Partnerland Malaysia dominieren die Internationale Tourismus-Börse (ITB) in Berlin. Doch zwischen den weltweiten Traumzielen kann man auch den Altenberger Dom, d	321858302074c3f8f5d7f21f7c0bb3c2932f6804nI.jpg
517625024	129912	https://www.ksta.de/panorama/ikonische-spielzeugpuppe-barbie-feiert-ihren-60--geburtstag-32188084	https://www.ksta.de/image/32188114/2x1/300/150/ccc052dd16dbad7557912accf168c14d/Of/barbie-catwalk.jpg	130554	32188114ccc052dd16dbad7557912accf168c14dOf	Barbie feiert ihren 60. Geburtstag	Barbie mit Kopftuch. Barbie mit Afro. Barbie im Rollstuhl. Dazu Barbie als kurvige oder kleinere Frau und Barbie als Asiatin, Afrikanerin oder Lateinamerikanerin.Von ihrem Image als westliche Blondine mit ausschließlich langen Beinen, Wespentaille und pra	32188114ccc052dd16dbad7557912accf168c14dOf.jpg
517625114	129901	https://www.ksta.de/region/nach-entladung-lkw-fahrer-vergisst-hochgefahrene-ladeflaeche-und-demoliert-bruecke-32188108	https://www.ksta.de/image/32188124/2x1/300/150/ef39093f9868b71d8a8173e578e258ee/er/bruecke.jpg	130543	32188124ef39093f9868b71d8a8173e578e258eeer	Lkw-Fahrer vergisst hochgefahrene Ladefläche und demoliert Brücke	Der Fahrer eines Kipplasters hat nach der Entladung seines Fahrzeugs vergessen, die Ladefläche wieder herunterzufahren und ist in Grevenbroich gegen eine Autobahn-Unterführung gefahren. Die Brücke an der Autobahn 46 sei leicht beschädigt worden, teilte di	32188124ef39093f9868b71d8a8173e578e258eeer.jpg
517625561	129902	https://www.ksta.de/politik/jugendreisen-als-propaganda-nrw-schulen-sollen-ueber-tuerkischen-einfluss-aufklaeren-32186042	https://www.ksta.de/image/32186090/2x1/300/150/60b132b3eb794fd6ab4e53203e64fa97/Lh/erdogan-tuerkische-flagge.jpg	130544	3218609060b132b3eb794fd6ab4e53203e64fa97Lh	NRW-Schulen sollen über türkischen Einfluss aufklären	Vom staatlichen „Präsidium für Auslandstürken“ (YTB) in Ankara organisierte Reisen für türkisch-stämmige Jugendliche in das Herkunftsland ihrer Familien sind für die Landesregierung offiziell kein Beobachtungsgegenstand. Das geht aus einer Antwort von Inn	3218609060b132b3eb794fd6ab4e53203e64fa97Lh.jpg
517626055	129903	https://www.ksta.de/politik/gescheiterte-reform-finnische-regierung-tritt-fuenf-wochen-vor-wahl-zurueck-32188164	https://www.ksta.de/image/32188186/2x1/300/150/77aec53fea84622c1d04455103e991ff/aZ/finnland-regierung-ruecktritt.jpg	130545	3218818677aec53fea84622c1d04455103e991ffaZ	Finnische Regierung tritt fünf Wochen vor Wahl zurück	Rund fünf Wochen vor der anstehenden Parlamentswahl hat die finnische Regierung ihren Rücktritt eingereicht. Regierungschef Juha Sipilä wollte Präsident Sauli Niinistö am Freitagvormittag darum bitten, den Abgang des Kabinetts zu genehmigen, wie die Regie	3218818677aec53fea84622c1d04455103e991ffaZ.jpg
517626533	129904	https://www.ksta.de/region/rhein-erft/bruehl/ockenfels-hochhaus-klagen-ueber-gehweg----optisch-ist-es-eine-schande--32188198	https://www.ksta.de/image/32188196/2x1/300/150/4d4084b98c6cdbff7666cd0c113bd151/fH/71-144792878--null--08-03-2019-09-34-53-919-.jpg	130546	321881964d4084b98c6cdbff7666cd0c113bd151fH	Klagen über Gehweg – „Optisch ist es eine Schande“	Jochem Pitz fand deutliche Worte für den Zustand des gepflasterten Gehwegs rund um das sogenannte Ockenfels-Hochhaus an der Ecke Kölnstraße, Comesstraße. „Optisch ist es eine Schande und jeder fragt sich, ob das verkehrssicher ist“, sagte der FDP-Fraktion	321881964d4084b98c6cdbff7666cd0c113bd151fH.jpg
517627442	129905	https://www.ksta.de/politik/rnd/politische-sabotage--stromausfall-in-venezuela-laesst-hunderttausende-im-dunkeln-32188242	https://www.ksta.de/image/32188282/2x1/300/150/5f817c8fb0fb15746bd50fdc4a1cca37/Az/stromausfall-venezuela.jpg	130547	321882825f817c8fb0fb15746bd50fdc4a1cca37Az	Stromausfall in Venezuela lässt Hunderttausende im Dunkeln	Unzählige Venezolaner haben nach einem Stromausfall am Donnerstag auch frühen Freitagmorgen (Ortszeit) noch im Finstern sitzen müssen. 22 von 23 Staaten seien betroffen, berichteten einige Medien. Der weitreichendste Stromausfall seit Jahren sorgte in dem	321882825f817c8fb0fb15746bd50fdc4a1cca37Az.jpg
517628317	129906	https://www.ksta.de/region/oberberg-ks/zum-weltfrauentag-drei-frauen-aus-oberberg-zu-ihrem-weg-nach-oben-32186522	https://www.ksta.de/image/32186572/2x1/300/150/8c909cdb437d48c638ebf29e25ae1b/fq/frauen-im-op-hild-unten-links.jpg	130548	321865728c909cdb437d48c638ebf29e25ae1bfq	Drei Frauen aus Oberberg zu ihrem Weg nach oben	Dr. Simone Lake, Professorin„Als Frau in der Industrie muss man sich ständig und immer wieder aufs Neue beweisen, um akzeptiert zu werden, viel mehr als die Männer.“ Professorin Dr. Simone Lake, stellvertretende Dekanin und Prodekanin für Finanzen an der	321865728c909cdb437d48c638ebf29e25ae1bfq.jpg
517628343	129907	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/zum-weltfrauentag-ohne-maria-zanders-waere-bergisch-gladbach-keine-kulturstadt-32185980	https://www.ksta.de/image/32186082/2x1/300/150/7b041f22f431b2dd148836ba9263abff/bx/maria-zanders-ii.jpg	130549	321860827b041f22f431b2dd148836ba9263abffbx	Ohne Maria Zanders wäre Bergisch Gladbach keine Kulturstadt	Dass eine der prominentesten Bürgerinnen der Stadt fast auf den Frauentag genau Geburtstag hat, ist zwar kein Geheimnis. Aber es rückt in diesem Jahr besonders in den Fokus, denn Maria Zanders wäre am Samstag 180 Jahre alt geworden, und pünktlich erstrahl	321860827b041f22f431b2dd148836ba9263abffbx.jpg
517630076	129909	https://www.ksta.de/koeln/koelner-prozess-prozess-um-verhinderten-auftragsmord-32188442	https://www.ksta.de/image/826470/2x1/300/150/19133766a1ee858b9cbe6d44f4f04989/dP/prozess-wegen-steuerhinterziehung.jpg	130551	82647019133766a1ee858b9cbe6d44f4f04989dP	Prozess um verhinderten Auftragsmord	Wer hat am 9. Mai 2016 versucht, Ufuk K. in Porz-Wahn auf offener Straße umzubringen? Sind es die beiden Männer, die sich seit Donnerstag vor dem Landgericht wegen des Vorwurfs des versuchten Mordes zu verantworten haben? Altay T. (49) soll Ibrahim S. (27	82647019133766a1ee858b9cbe6d44f4f04989dP.jpg
517630421	129910	https://www.ksta.de/kultur/nach-hbo-doku--simpsons--macher-wollen-michael-jackson-episode-verbannen-32188356	https://www.ksta.de/image/32188494/2x1/300/150/94a972ac171cae925baa651b5095692f/LS/die-simpsons-symbolbild.jpg	130552	3218849494a972ac171cae925baa651b5095692fLS	„Simpsons“-Macher wollen Michael-Jackson-Episode verbannen	Die Macher der „Simpsons“ wollen nach neuen Vorwürfen gegen Michael Jackson eine Episode verbannen, in der die Stimme des 2009 gestorbenen „King of Pop“ zu hören ist. „Es fühlt sich ganz klar so an, als sei es das einzig Richtige“, sagte der ausführende P	3218849494a972ac171cae925baa651b5095692fLS.jpg
517630711	129911	https://www.ksta.de/region/euskirchen-eifel/umstrittener-kreishaus-anbau-fdp-und-uwv-fordern-aenderung-des-grundsatzbeschlusses-32186782	https://www.ksta.de/image/32186780/2x1/300/150/cbedf739711daaafb3ee74ea6b11ceda/Np/fraktionschefs.jpg	130553	32186780cbedf739711daaafb3ee74ea6b11cedaNp	FDP und UWV fordern Änderung des Grundsatzbeschlusses	FDP und UWV beantragen, den Grundsatzbeschluss zum Kreishausanbau zu ändern. Statt der im April 2018 beschlossenen großen Lösung – also mit Schaffung neuer Büroräume für die Kreisverwaltung sowie von Räumen, die der Kreis an die Agentur für Arbeit vermiet	32186780cbedf739711daaafb3ee74ea6b11cedaNp.jpg
517632262	129913	https://www.ksta.de/region/rhein-erft/bergheim/fitnessstudio-in-planung-bauantrag-fuer-ehemaligen-hit-markt-in-bergheim-eingereicht-32186822	https://www.ksta.de/image/32186818/2x1/300/150/3289d3979743d20463022f29a34a720b/Ay/jobberath.jpg	130555	321868183289d3979743d20463022f29a34a720bAy	Bauantrag für ehemaligen Hit-Markt in Bergheim eingereicht	Gut zwei Jahre nach der Übernahme des ehemaligen Hit-Gebäudes am Jobberath durch die Brüder Richrath steht nun der Umbau der Immobilie unmittelbar bevor. Am Donnerstag ist der Bauantrag bei der Stadt Bergheim eingereicht worden.Hans-Wilhelm Hambloch, Nied	321868183289d3979743d20463022f29a34a720bAy.jpg
517632506	129914	https://www.ksta.de/panorama/32--august-2017-faelscher-nutzt-datum-auf-fuehrerschein--welches-nicht-existiert-32188512	https://www.ksta.de/image/32188562/2x1/300/150/471a2612f739229da8e9baa8d411f5b2/fn/5f9c9a00ffcd453f.jpg	130556	32188562471a2612f739229da8e9baa8d411f5b2fn	Fälscher nutzt Datum auf Führerschein, welches nicht existiert	Da hat ein Fälscher wohl nicht aufgepasst: Als die Polizei am Mittwoch in Dortmund Temposünder jagte, kontrollierte sie einen Mann, dessen Führerschein einige Auffälligkeiten aufwies. Wie die Polizei am Donnerstagabend mitteilte, ließen leichte Unschärfen	32188562471a2612f739229da8e9baa8d411f5b2fn.jpg
517633835	129915	https://www.ksta.de/koeln/koelner-aktivist-kurt-holl-ein-leben-als-berufsrevolutionaer-32188632	https://www.ksta.de/image/31460160/2x1/300/150/2c7e30db858e7750ce9b6b905c9b8303/Ff/kurt-holl-el-de.jpg	130557	314601602c7e30db858e7750ce9b6b905c9b8303Ff	Ein Leben als Berufsrevolutionär	Was Kurt Holl antrieb, war sein Bewusstsein für Ungerechtigkeit und das konsequente Eintreten dagegen, sagten dessen Söhne Hannes Loh und Benjamin Küsters. Sie waren Teil einer bewegenden Lesung aus der Autobiografie des Kölner Lehrers, Aktivisten und Que	314601602c7e30db858e7750ce9b6b905c9b8303Ff.jpg
517633915	129916	https://www.ksta.de/region/euskirchen-eifel/zuelpich/zum-60--barbie-geburtstag-zuelpich-ehrt-blondes-kultobjekt-mit-einer-sonderausstellung-32188260	https://www.ksta.de/image/32188250/2x1/300/150/2aee90ab99b8d81024c9bfccac5b7b6/tp/71-144804593--null--08-03-2019-09-44-02-144-.jpg	130558	321882502aee90ab99b8d81024c9bfccac5b7b6tp	Zülpich ehrt blondes Kultobjekt mit einer Sonderausstellung	Nicht selten wird sie auf ihre langen blonden Haare, einen Busen aus Plastik und einen pink-roten Ferrari reduziert: Barbie. Die etwa 30 Zentimeter große Puppe wird an diesem Samstag 60 Jahre alt – gealtert ist sie in sechs Jahrzehnten nicht. Ihre Haut is	321882502aee90ab99b8d81024c9bfccac5b7b6tp.jpg
517635459	129917	https://www.ksta.de/region/kreuz-duesseldorf-nord-polizei-zieht-autofahrer-mit-fast-fuenf-promille-aus-verkehr-32188766	https://www.ksta.de/image/29727412/2x1/300/150/9bb29a6a97d8631f0e80f53591cafbab/Vr/dpa-alkoholtest.jpg	130559	297274129bb29a6a97d8631f0e80f53591cafbabVr	Polizei zieht Autofahrer mit fast fünf Promille aus Verkehr	Die Autobahnpolizei hat in Nordrhein-Westfalen einen Fahrer mit 4,7 Promille aus dem Verkehr gezogen. Die Beamten stoppten den 50-Jährigen am Donnerstag auf der Autobahn 44 am Kreuz Düsseldorf-Nord, nachdem er in Schlangenlinien über alle drei Fahrstreife	297274129bb29a6a97d8631f0e80f53591cafbabVr.jpg
517636282	129918	https://www.ksta.de/koeln/premiere-im-koelner-musical-dome-petry-als-musical-star-32188822	https://www.ksta.de/image/32188816/2x1/300/150/9c78a2c81506d307ef7e6a12a112a421/Yh/petry-musical.jpg	130560	321888169c78a2c81506d307ef7e6a12a112a421Yh	Petry als Musical-Star	Premiere Seine Lockenmähne, die unzähligen Freundschaftsbändchen am Arm, sein „Wahnsinn“ – es ist schon viele Jahre her, dass Schlagersänger Wolfgang Petry Hallen füllte. Seine Lieder sind heute noch fester Bestandteil vieler Partys, und nun kehrt Petrys	321888169c78a2c81506d307ef7e6a12a112a421Yh.jpg
517637836	129920	https://www.ksta.de/ratgeber/finanzen/geld/sorgerecht--zugewinnausgleich-das-sind-die-6-haeufigsten-irrtuemer-zum-thema-scheidung-32188724	https://www.ksta.de/image/32188848/2x1/300/150/a27e25e1572882bd16224f5fef4f8d9d/sP/scheidung-ehering.jpg	130562	32188848a27e25e1572882bd16224f5fef4f8d9dsP	Das sind die 6 häufigsten Irrtümer zum Thema Scheidung	In Deutschland wird etwa jede dritte Ehe wieder geschieden. Mit der Entscheidung, sich scheiden zu lassen, sind Stress und Streitereien für die meisten (Noch-)Paare aber lange nicht vorbei.Oft liegt das daran, dass beide Parteien falsche Vorstellungen von	32188848a27e25e1572882bd16224f5fef4f8d9dsP.jpg
