article	aid	url	img	iid	hashvalue	title	text	imgFile
513447986	124208	https://www.ksta.de/koeln/vorgaerten-gegen-den-klimawandel-31989666	https://www.ksta.de/image/31989656/2x1/300/150/a9803d745b365afd541eaf6ba4bf3caa/ty/bausteine-im-kampf-gegen-die-erderwaermung--vorgaerten-in-braunsfeld.jpg	124846	31989656a9803d745b365afd541eaf6ba4bf3caaty	Vorgärten gegen den Klimawandel	Nur einen Steinwurf vom verkehrsreichen Maarweg mit seinen Bürogebäuden entfernt, herrscht ein fast dörfliches Idyll. Rund um den Pauliplatz bestimmen kopfsteingepflasterte Straßen mit Vorgärten das Bild. Als die Siedlung zu Beginn des vergangen Jahrhunde	31989656a9803d745b365afd541eaf6ba4bf3caaty.jpg
513448991	124212	https://www.ksta.de/politik/fall-auf-campingplatz-luegde-haertere-gesetze-gegen-kindesmissbrauch-in-nrw-geplant-31989800	https://www.ksta.de/image/31989834/2x1/300/150/307324cc7a65927a32707f538b362df7/Bb/kindesmissbrauch-symbol-050219.jpg	124850	31989834307324cc7a65927a32707f538b362df7Bb	Härtere Gesetze gegen Kindesmissbrauch in NRW geplant	NRW-Familienminister Joachim Stamp hat sich nach dem jahrelangen Kindesmissbrauch auf einem Campingplatz in Lügde für eine Gesetzesverschärfung ausgesprochen. Es müsse geprüft werden, die Mindeststrafe bei sexuellem Missbrauch von Kindern von derzeit eine	31989834307324cc7a65927a32707f538b362df7Bb.jpg
513449847	124214	https://www.ksta.de/wirtschaft/markenhersteller-unter-druck-immer-oefter-fehlen-produkte-in-supermarkt-regalen-31989876	https://www.ksta.de/image/31989878/2x1/300/150/b91630c1604d8241b2d7fd69e8800235/ex/supermarkt-050218.jpg	124852	31989878b91630c1604d8241b2d7fd69e8800235ex	Immer öfter fehlen Produkte in Supermarkt-Regalen	Egal ob Nestlé, Unilever oder Red Bull: Die bekannten Markenhersteller stehen unter Druck. Denn die großen Handelsketten wie Edeka oder Rewe ziehen im Umgang mit ihren Lieferanten immer öfter die Daumenschrauben an. Sie verbannen selbst beliebte Markenpro	31989878b91630c1604d8241b2d7fd69e8800235ex.jpg
513456422	124223	https://www.ksta.de/koeln/innenstadt/koelner-ringe--markierung-an-der-schaafenstrasse-stellt-radfahrer-vor-raetsel-31990054	https://www.ksta.de/image/31990060/2x1/300/150/3d902c411847235ca8d389ef6c91e644/qB/radweg-schaafenstrasse-krasniqi.jpg	124861	319900603d902c411847235ca8d389ef6c91e644qB	Markierung an der Schaafenstraße stellt Radfahrer vor Rätsel	Für Kölner Radfahrer tut sich derzeit viel: An vielen Stellen entstehen neue Radstreifen auf der Fahrbahn, teilweise verschwinden dafür sogar Autostreifen. Doch häufig ist die Lage (noch) unklar: Auf einigen Straßen sind die Radwege so breit wie Fahrbahne	319900603d902c411847235ca8d389ef6c91e644qB.jpg
513456481	124224	https://www.ksta.de/panorama/im-2--weltkrieg-versenkt-u-boot-der-wehrmacht-am-bosporus-entdeckt-31990282	https://www.ksta.de/image/31990274/2x1/300/150/d87bbde333e1b4a4747b0a00a6eea0fc/Ew/imago-u-boot-2--weltkrieg.jpg	124862	31990274d87bbde333e1b4a4747b0a00a6eea0fcEw	U-Boot der Wehrmacht am Bosporus entdeckt	Türkische Marinetaucher haben im vor der Küste der Türkei einen sensationellen Fund gemacht. Wie verschiedene Medien berichten, haben sie ein vor rund 75 Jahren versenktes deutsches U-Boot wiedergefunden.Die Entdeckung lässt ein bizarres Kapitel des Zweit	31990274d87bbde333e1b4a4747b0a00a6eea0fcEw.jpg
513457667	124225	https://www.ksta.de/region/oberberg-ks/landesbetrieb-strassenbau-doppelkreisel-steht-in-wiehl-in-frage-31987962	https://www.ksta.de/image/31987960/2x1/300/150/6173ea33732ed34a4c2b45e88274a5b4/Aw/71-143515804--null--04-02-2019-17-41-35-242-.jpg	124863	319879606173ea33732ed34a4c2b45e88274a5b4Aw	Doppelkreisel steht in Wiehl in Frage	Die Beschleunigung kommt nicht in Gang: Das Verkehrskonzept für das Wiehler Zentrum sieht vor, dass der Kreisverkehr auf der Umgehungsstraße (L 336) an der Einmündung der Marienberghausener Straße ( L 350) zweispurig ausgebaut wird. Doch bei der Realisier	319879606173ea33732ed34a4c2b45e88274a5b4Aw.jpg
513457672	124226	https://www.ksta.de/region/euskirchen-eifel/kall/kinder-in-kall-fdp-fordert-mehr-kita-plaetze---buergermeister-warnt-vor-ueberkapazitaet-31990040	https://www.ksta.de/image/31990034/2x1/300/150/5565e82a4dbcabd2c3b85aa25d6b4622/ub/kindergarten-kallbachstrasse-in-kall.jpg	124864	319900345565e82a4dbcabd2c3b85aa25d6b4622ub	FDP fordert mehr Kita-Plätze – Bürgermeister warnt vor Überkapazität	„Ich sehe das als ein Luxusproblem, es ist doch schön, wenn man so viele Kinder und Jugendliche hat“, reagierte Kalls Bürgermeister Hermann-Josef Esser ganz entspannt. Während aus der FDP-Fraktion in der Vergangenheit immer wieder Besorgnis geäußert wurde	319900345565e82a4dbcabd2c3b85aa25d6b4622ub.jpg
513457921	124228	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/scharfe-zunge-fuer-den-guten-zweck-anny-hartmanns-kabarettistischer-jahresrueckblick-31988494	https://www.ksta.de/image/31988490/2x1/300/150/44536903b67253e73b279167297fb0ef/qg/71-143514756--null--04-02-2019-19-27-15-676-.jpg	124866	3198849044536903b67253e73b279167297fb0efqg	Anny Hartmanns kabarettistischer Jahresrückblick	2019 ist mittlerweile doch schon alt geworden und die Erinnerungen an das vergangene Jahr rücken nach hinten. Einen Jahresrückblick, um so einiges noch mal ins Gedächtnis zu rufen, lieferte Kabarettistin Anny Hartmann am Freitagabend in der Integrierten G	3198849044536903b67253e73b279167297fb0efqg.jpg
513457974	124229	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/unterwegs-mit-gemuese-benz-31980204	https://www.ksta.de/image/31980196/2x1/300/150/6be83aedf1f31bbd60244635f87ba36/Ad/71-143483408--null--03-02-2019-16-04-42-347-.jpg	124867	319801966be83aedf1f31bbd60244635f87ba36Ad	Unterwegs mit Gemüse-Benz	Weingeist im Klarspüler und Wodka im Deo? Für Theresia Meinhardt ist das Alltag – und Ausdruck ökologischer Lebensweise. Schon seit Jahren arbeitet die Mutter dreier Kinder im Alter von sieben, neun und zehn Jahren daran, umweltschädigende Stoffe wie Plas	319801966be83aedf1f31bbd60244635f87ba36Ad.jpg
513459275	124230	https://www.ksta.de/ratgeber/reise/germania-stellt-den-flugbetrieb-ein-31990430	https://www.ksta.de/image/31990428/2x1/300/150/450f42055021784aa83cdc94f8c82e59/ze/urn-newsml-dpa-com-20090101-190205-99-856058-large-4-3.jpg	124868	31990428450f42055021784aa83cdc94f8c82e59ze	Germania stellt den Flugbetrieb ein	Die Berliner Fluggesellschaft Germania hat Insolvenz beantragt und den Flugbetrieb eingestellt. Sie teilte mit, dass die Germania Fluggesellschaft GmbH und ihr Schwesterunternehmen für technische Dienstleistungen, die Germania Technik Brandenburg GmbH, un	31990428450f42055021784aa83cdc94f8c82e59ze.jpg
513460102	124233	https://www.ksta.de/freizeit/rezepte/von-gruenkohl-bis-wirsing-die-besten-kohl-rezepte--der-trendfood-star-trumpft-auf--31986450	https://www.ksta.de/image/31986512/2x1/300/150/645e6c9db96aa941492e504cf0e6dcfa/VP/gruenkohl-kohl.jpg	124871	31986512645e6c9db96aa941492e504cf0e6dcfaVP	Die besten Kohl Rezepte: Der Trendfood-Star trumpft auf!	Dass es noch keine Monografie zu Wirsing gibt, könnte man als eines der bedeutendsten kulinarischen Desiderate bezeichnen. (Wirsing ist ein wunderbares Gemüse, wenn es nicht schmeckt, wurde es entweder handwerklich verhunzt oder in Anbau oder Lagerung mis	31986512645e6c9db96aa941492e504cf0e6dcfaVP.jpg
513460735	124235	https://www.ksta.de/ratgeber/reise/jedes-jahr-ein-bisschen-mehr-tagestouristen-sollen-ab-mai-eintritt-fuer-venedig-zahlen-31990372	https://www.ksta.de/image/31990468/2x1/300/150/4d40de02b860b7d0b5aed85bd6a235d1/HU/gondel-in-venedig-vor-bruecke.jpg	124873	319904684d40de02b860b7d0b5aed85bd6a235d1HU	Tagestouristen sollen ab Mai Eintritt für Venedig zahlen	Tagestouristen in Venedig sollen nach Plänen des Bürgermeisters von Mai an Eintritt für die beliebte Lagunenstadt bezahlen. Der Preis liege bei drei Euro pro Person, kündigte Luigi Brugnaro am Montag in Venedig an. Ab kommendem Jahr soll der Betrag auf se	319904684d40de02b860b7d0b5aed85bd6a235d1HU.jpg
513461171	124236	https://www.ksta.de/region/auto-bei-fahrt-in-brand-geraten-mann-kracht-in-dormagen-gegen-baum-31990448	https://www.ksta.de/image/24967666/2x1/300/150/3ea8450aee9d93f1269e44a861bacb8/ft/dpa-feuerwehr-autobrand.jpg	124874	249676663ea8450aee9d93f1269e44a861bacb8ft	Mann kracht in Dormagen gegen Baum	Am Montag gegen 19.40 Uhr ereignete sich auf der Sachtlebenstraße in Dormagen ein ungewöhnlicher Unfall. Polizeiangaben zufolge geriet das Auto eines 52-Jährigen während der Fahrt in Brand. Der Fahrer verlor die Kontrolle über sein Fahrzeug, kam von der F	249676663ea8450aee9d93f1269e44a861bacb8ft.jpg
513463510	124237	https://www.ksta.de/panorama/loveparade-prozess-anklaeger-stimmen-einstellungsvorschlag-zu-31990786	https://www.ksta.de/image/31990830/2x1/300/150/ad67c6639b3d0c6f43cf4349ecebba6b/Kp/loveparade-050219.jpg	124875	31990830ad67c6639b3d0c6f43cf4349ecebba6bKp	Ankläger stimmen Einstellungsvorschlag zu	Im Loveparade-Strafprozess ist die Einstellung des Verfahrens gegen die Mehrheit der Angeklagten wahrscheinlicher geworden. Am Dienstag erklärte die Staatsanwaltschaft, dass sie dem Einstellungs-Vorschlag des Gerichts in allen Fällen zustimmt. Das Landger	31990830ad67c6639b3d0c6f43cf4349ecebba6bKp.jpg
513464632	124240	https://www.ksta.de/ratgeber/digital/wie-paypal-bezahlen-mit-whatsapp---kommt-die-funktion-bald-nach-deutschland--31990538	https://www.ksta.de/image/31990680/2x1/300/150/da460f8376aa8beb4ae845744f71062e/vZ/whatsapp-facebook-apps.jpg	124878	31990680da460f8376aa8beb4ae845744f71062evZ	Bezahlen mit Whatsapp – kommt die Funktion bald nach Deutschland?	Können wir bald über Whatsapp nicht nur schreiben, Fotos verschicken und telefonieren, sondern auch Geld überweisen? Darauf weist eine öffentliche Nachricht von Facebook-Gründer Mark Zuckerberg hin. Seit die Messenger-App 2014 von Facebook gekauft wurde,	31990680da460f8376aa8beb4ae845744f71062evZ.jpg
513465101	124241	https://www.ksta.de/sport/mix/-nichts-mehr--wie-es-war--claudia-pechsteins-schwaerzester-tag-jaehrt-sich-um-10--mal-31990944	https://www.ksta.de/image/31990986/2x1/300/150/aa86a29676548034f3dcd7d7656ed687/qU/claudia-pechstein-in-pyeongchang.jpg	124879	31990986aa86a29676548034f3dcd7d7656ed687qU	Claudia Pechsteins schwärzester Tag jährt sich um 10. Mal	Diese eine Nacht hat das Leben von Claudia Pechstein auf den Kopf gestellt. In den späten Abendstunden des 7. Februar 2009 war die erfolgreichste deutsche Winterolympionikin bei der Allround-WM in Hamar wegen auffälliger Blutwerte aus dem Rennen genommen	31990986aa86a29676548034f3dcd7d7656ed687qU.jpg
513466427	124242	https://www.ksta.de/kultur/germany-s-next-topmodel-heidi-klum-spielt-in-neuer-staffel-die-alleinunterhalterin-31990942	https://www.ksta.de/image/31990812/2x1/300/150/b6eefb092834c3482d6c8a27770e73c9/Kx/heidi-klum-gntm.jpg	124880	31990812b6eefb092834c3482d6c8a27770e73c9Kx	Heidi Klum spielt in neuer Staffel die Alleinunterhalterin	Heidi Klum fährt mit dem Cabrio durch Berlin, um ihre Gastjurorin abzuholen. Sie schreibt persönlich Tischkärtchen für ein Kandidatinnen-Dinner. Und entscheidet bereits nach einer Stunde, für wen der Traum von einer Modelkarriere schon wieder vorbei ist.D	31990812b6eefb092834c3482d6c8a27770e73c9Kx.jpg
513467578	124243	https://www.ksta.de/nrw/behoerden-mitarbeiter-unter-druck-mafia-verdaechtiger-mit-besten-kontakten-zur-polizei-31988068	https://www.ksta.de/image/31988260/2x1/300/150/e30af9fe38bb48795c9c41be91e399e8/sD/polizei-dp-aneu.jpg	124881	31988260e30af9fe38bb48795c9c41be91e399e8sD	Mafia-Verdächtiger mit besten Kontakten zur Polizei	Die verdeckten Ermittlungen gegen einen Drogenring um Schlüsselfiguren der kalabrischen N’drangheta führen in den Rhein-Erft-Kreis. Monatelang haben die Strafverfolger Verdächtige im Raum Wesseling überwacht, die offenbar eng mit dem deutschen Ableger der	31988260e30af9fe38bb48795c9c41be91e399e8sD.jpg
513469460	124246	https://www.ksta.de/region/rhein-erft/bergheim/pizza-weltmeisterschaft-luigi-carpineta-aus-bergheim-vertritt-deutschland-in-parma-31991254	https://www.ksta.de/image/31991232/2x1/300/150/d07b3ace843e60adf5ebc9d65651a753/io/luigi-carpineta-aus-bergheim-faehrt-zur-pizza-wm.jpg	124884	31991232d07b3ace843e60adf5ebc9d65651a753io	Luigi Carpineta aus Bergheim vertritt Deutschland in Parma	Die Teigkugel zu einer flachen 31-Zentimeter-Scheibe formen, Tomatensoße, Gouda und etwas Olivenöl darauf und ab in den Ofen. Fertig ist die Urpizza Margherita. Pizza kommt von Pizzo, was im Italienischen „Bissen“ bedeutet. Bei Luigi Carpineta, der seit s	31991232d07b3ace843e60adf5ebc9d65651a753io.jpg
513469482	124247	https://www.ksta.de/region/rhein-sieg-bonn/berggemeinden/nach-spaltung-2015-gruene-fraktionen-in-berggemeinden-naehern-sich-an-31990716	https://www.ksta.de/image/31990714/2x1/300/150/ad9f9dac3cf8630bf8eb5bea8ab80c35/wa/gruene-bergemeinden.jpg	124885	31990714ad9f9dac3cf8630bf8eb5bea8ab80c35wa	Grüne Fraktionen in Berggemeinden nähern sich an	Mit zwei Fraktionen sind die Grünen zurzeit im Neunkirchener Gemeinderat vertreten. Das war bei der Kommunalwahl 2014 anders. Die Grünen traten damals gemeinsam an und nahmen auch als einheitliche Fraktion an den ersten Sitzungen des Rates teil. Doch dann	31990714ad9f9dac3cf8630bf8eb5bea8ab80c35wa.jpg
513470515	124248	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/wiederholungstaeter-zwei-13-jaehrige-bei-diebstahl-in-bergisch-gladbach-erwischt-31990756	https://www.ksta.de/image/23770698/2x1/300/150/8eb7edb9bf1442feaf07530578a50f23/HC/dpa-ladendiebstahl-dieb-steckt-cd-in-jacke.jpg	124886	237706988eb7edb9bf1442feaf07530578a50f23HC	Zwei 13-Jährige bei Diebstahl in Bergisch Gladbach erwischt	Am Montagnachmittag haben Ladendetektive per Überwachungskamera einen Diebstahl beobachtet. Der Polizei zufolge hatten zwei Jugendliche versucht, eine Actionkamera und Kopfhörer im Gesamtwert von fast 700 Euro zu stehlen. In einem Elektro-Markt an der Hau	237706988eb7edb9bf1442feaf07530578a50f23HC.jpg
513470967	124249	https://www.ksta.de/ratgeber/gesundheit/einfacher-trick-so-gross-duerfen-portionen-sein--damit-man-nicht-zunimmt-31990768	https://www.ksta.de/image/31991560/2x1/300/150/d96bdbafab698b8fba146d93888c0c82/yM/teller-mit-essen-steht-auf-einem-tisch-im-restaurant.jpg	124887	31991560d96bdbafab698b8fba146d93888c0c82yM	So groß dürfen Portionen sein, damit man nicht zunimmt	Es wird gegessen, was auf den Teller kommt, heißt in vielen Familien. Meistens ist das leider zu viel: Wir wählen unsere Portionen oft viel zu groß – und essen deshalb mehr als wir eigentlich benötigen. Darüber will die British Nutrition Foundation (BNF)	31991560d96bdbafab698b8fba146d93888c0c82yM.jpg
513471452	124251	https://www.ksta.de/politik/seda-basay-yildiz-nsu-opferanwaeltin-erhaelt-erneut-drohfax-31991542	https://www.ksta.de/image/31991576/2x1/300/150/6c724d9fa519e4fce57d3081def0bb36/fN/seda-basay-yildiz.jpg	124889	319915766c724d9fa519e4fce57d3081def0bb36fN	NSU-Opferanwältin erhält erneut Drohfax	Eine türkischstämmige Frankfurter Anwältin hat erneut einen Drohbrief erhalten. Dies hat am Dienstag die Staatsanwaltschaft Frankfurt bestätigt. Zuerst hatte die „Frankfurter Allgemeine Zeitung“ darüber berichtet. Das nunmehr vierte Schreiben dieser Art s	319915766c724d9fa519e4fce57d3081def0bb36fN.jpg
513471527	124252	https://www.ksta.de/region/oberberg-ks/-aerger-kriege-ich-so-oder-so--theatergruppe-wagt-gesellschaftskritisches-stueck-31987948	https://www.ksta.de/image/31987944/2x1/300/150/739b45526225ad1f7bfb479b9dc09eeb/ds/71-143518392--null--04-02-2019-17-40-18-188-.jpg	124890	31987944739b45526225ad1f7bfb479b9dc09eebds	Theatergruppe wagt gesellschaftskritisches Stück	„Wer hat die Kette von Frau Dinkel geklaut?“ Diese Frage stellen sich zehn Mädchen auf ihrer Klassenfahrt. Und dann ist Sayed verschwunden. Da ist für die eine Klassenkameradin klar: „Der Flüchtling hat die Kette geklaut und ist abgehauen.“ Eine andere sa	31987944739b45526225ad1f7bfb479b9dc09eebds.jpg
513471531	124253	https://www.ksta.de/region/oberberg-ks/investor-gibt-plaene-auf-doch-kein-gartenreich-am-waldhotel-in-marienheide-31988086	https://www.ksta.de/image/31988084/2x1/300/150/28c586c1097b22226c3926a0b32fcdb8/bN/71-143463939--null--04-02-2019-18-03-51-544-.jpg	124891	3198808428c586c1097b22226c3926a0b32fcdb8bN	Doch kein Gartenreich am Waldhotel in Marienheide	Auf den Parzellen unterhalb des Waldhotels an der Bruchertalsperre wird doch kein Wochenendhausgebiet gebaut. Der Meerbuscher Investor MS Gartenreich GmbH hat entsprechende Pläne, die er bereits 2016 bekanntgegeben hat, zwischenzeitlich aufgegeben und das	3198808428c586c1097b22226c3926a0b32fcdb8bN.jpg
513471823	124254	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/unhfall-in-refrath-31-jaehrige-faehrt-mit-auto-in-kvb-absperrung-31991580	https://www.ksta.de/image/31991584/2x1/300/150/5b966f400be71074e20fa5477af8caab/ql/kopie-unfall-refrath-190205.jpg	124892	319915845b966f400be71074e20fa5477af8caabql	31-Jährige fährt mit Auto in KVB-Absperrung	Bei einem Unfall in Refrath ist am späten Montagabend eine Kölnerin schwer verletzt worden. Die 31-Jährige war laut Polizei um 22.25 Uhr auf der Vürfelser Kaule in Richtung Dolmanstraße unterwegs. In Höhe der Einmündung Wickenpfädchen kam der Pkw aus noch	319915845b966f400be71074e20fa5477af8caabql.jpg
513474030	124259	https://www.ksta.de/koeln/koelner-cinedom-statt-karten-abreissern-gibt-es-jetzt-kameras-31991534	https://www.ksta.de/image/31991648/2x1/300/150/ef92b2f073710a7de2183d8a6ff8a5dd/Av/cinedom-worring.jpg	124897	31991648ef92b2f073710a7de2183d8a6ff8a5ddAv	Statt Karten-Abreißern gibt es jetzt Kameras	Das Ticket macht „ratsch“ und der Kartenabreißer wünscht „Viel Spaß!“. Über 100 Jahre lang ging das so in deutschen Kinos. Doch die Digitalisierung beendet auch dieses Kapitel. Kartenabreißer sind im Cinedom Geschichte: Besucher laufen unkontrolliert in d	31991648ef92b2f073710a7de2183d8a6ff8a5ddAv.jpg
513476233	124260	https://www.ksta.de/wirtschaft/bahn-will-fernverkehrs-angebot-mit-neuen-zuegen-ausbauen-31991822	https://www.ksta.de/image/31991820/2x1/300/150/2c687d7f67af0f63be23e30ea0519554/FV/urn-newsml-dpa-com-20090101-190205-99-858366-large-4-3.jpg	124898	319918202c687d7f67af0f63be23e30ea0519554FV	Bahn will Fernverkehrs-Angebot mit neuen Zügen ausbauen	Die Bahn will ihr Angebot im Fernverkehr auch mit weiteren neuen Zügen ausbauen. In diesem Jahr kämen 15 zusätzliche ICE 4 dazu, sagte Personenverkehrsvorstand Berthold Huber der Deutschen Presse-Agentur.Zehn neue Doppelstock-Intercitys (IC2) sollen ebenf	319918202c687d7f67af0f63be23e30ea0519554FV.jpg
513479020	124264	https://www.ksta.de/region/leverkusen/stadt-leverkusen/gruenanlagen-leverkusen-grillen-soll-am-hitdorfer-rheinufer-weiter-erlaubt-sein-31991842	https://www.ksta.de/image/31991870/2x1/300/150/a6c7654e681548c8f09e751a547187b/RC/grillen-symbol.jpg	124902	31991870a6c7654e681548c8f09e751a547187bRC	Grillen soll am Hitdorfer Rheinufer weiter erlaubt sein	Das Grillen am Hitdorfer Rheinufer soll in dem vorgegebenen Bereich, der im vergangenen Jahr für diesen Zweck getestet worden ist, weiterhin erlaubt bleiben. Das hat die Bezirksvertretung I mit großer Mehrheit beschlossen.Ein Bürgerantrag, der ein komplet	31991870a6c7654e681548c8f09e751a547187bRC.jpg
513479096	124265	https://www.ksta.de/sport/mix/-ueberall-war-blut---tennis-ass-kvitova-sagt-vor-gericht-aus-31991896	https://www.ksta.de/image/31991894/2x1/300/150/31c113f20c7f5f2c12d547bcc0970b8b/Sa/urn-newsml-dpa-com-20090101-190205-99-858676-large-4-3.jpg	124903	3199189431c113f20c7f5f2c12d547bcc0970b8bSa	„Überall war Blut”: Tennis-Ass Kvitova sagt vor Gericht aus	Die tschechische Tennisspielerin Petra Kvitova hat mehr als zwei Jahre nach dem Messerangriff auf sie vor Gericht ausgesagt.„Ich habe geschrien, überall war Blut”, sagte die 28-Jährige am Dienstag der Agentur CTK zufolge vor dem Landgericht in Brünn. Um n	3199189431c113f20c7f5f2c12d547bcc0970b8bSa.jpg
513480804	124268	https://www.ksta.de/region/leverkusen/stadt-leverkusen/suche-mit-hubschrauber-leverkusener-verbrachte-nacht-im-freien---polizei-findet-ihn-31991970	https://www.ksta.de/image/26305216/2x1/300/150/1f446ef0d7580da22d771006d33e0c46/Wq/polizei-hubschrauber.jpg	124906	263052161f446ef0d7580da22d771006d33e0c46Wq	Leverkusener verbrachte Nacht im Freien – Polizei findet ihn	Die Polizei hat am Dienstagvormittag einen vermissten Leverkusener gefunden. Der 67-Jährige wurde seit Montagabend vermisst und ist nach Angaben der Polizei dement. Für die Suche waren die Polizisten unter anderem mit einem Hubschrauber unterwegs, der im	263052161f446ef0d7580da22d771006d33e0c46Wq.jpg
513483990	124272	https://www.ksta.de/panorama/toter-in-koethen-beide-angeklagten-bestreiten-die-tat-31992186	https://www.ksta.de/image/31992202/2x1/300/150/f2bd6941cd722bcdc8fd2984098108ce/os/koethen-verhandlung.jpg	124910	31992202f2bd6941cd722bcdc8fd2984098108ceos	Beide Angeklagten bestreiten die Tat	Rund fünf Monate nach dem Tod eines 22-jährigen Kötheners haben beide Angeklagte zum Prozessauftakt eine Tatbeteiligung bestritten. Der ältere Beschuldigte ließ am Dienstag am Landgericht Dessau-Roßlau über seinen Verteidiger erklären, er habe den Mann we	31992202f2bd6941cd722bcdc8fd2984098108ceos.jpg
513484046	124273	https://www.ksta.de/sport/mix/ski-superstar-vonn-bei-super-g-gestuerzt-31992166	https://www.ksta.de/image/31992170/2x1/300/150/969475a03975a8335d38fddbf0547851/vV/urn-newsml-dpa-com-20090101-190205-99-859488-large-4-3.jpg	124911	31992170969475a03975a8335d38fddbf0547851vV	Ski-Superstar Vonn bei Super-G gestürzt	Skirennfahrerin Lindsey Vonn ist beim Super-G der Weltmeisterschaften im schwedischen Are heftig gestürzt.Die 34 Jahre alte Amerikanerin, die nach den Titelkämpfen ihre Karriere beenden wird, raste nach einem Fahrfehler in ein Tor, kam zu Sturz und prallt	31992170969475a03975a8335d38fddbf0547851vV.jpg
513485068	124274	https://www.ksta.de/wirtschaft/vw-muss-ein-dieselauto-zuruecknehmen-31992294	https://www.ksta.de/image/31992292/2x1/300/150/27b010c6ab47196ca6b8eef872e1ce9f/eE/urn-newsml-dpa-com-20090101-190205-99-859733-large-4-3.jpg	124912	3199229227b010c6ab47196ca6b8eef872e1ce9feE	VW muss ein Dieselauto zurücknehmen	Volkswagen muss das Auto eines vom Dieselskandal betroffenen Kunden zurücknehmen. In einem sogenannten Hinweisbeschluss bestätigte das Oberlandesgericht Oldenburg ein Urteil aus einer Vorinstanz, der zufolge der Kunde vom Kaufvertrag zu seinem VW Golf Plu	3199229227b010c6ab47196ca6b8eef872e1ce9feE.jpg
513486908	124275	https://www.ksta.de/nrw/verspaetungen-im-nahverkehr--verkehrsverbund-mahnt-bahn-ab-31992320	https://www.ksta.de/image/31992318/2x1/300/150/cdda49e365a98aae11d1eb8cd5703d9/Fx/urn-newsml-dpa-com-20090101-190205-99-859761-large-4-3.jpg	124913	31992318cdda49e365a98aae11d1eb8cd5703d9Fx	Verspätungen im Nahverkehr: Verkehrsverbund mahnt Bahn ab	Nach dem privaten Bahn-Konkurrenten Nordwestbahn hat nun auch der Marktführer Deutsche Bahn eine Abmahnung wegen mangelnder Qualität im Nahverkehr an Rhein und Ruhr kassiert. Der Verkehrsverbund Rhein-Ruhr (VRR) bemängelte bei der Bahn-Tochter DB-Regio ma	31992318cdda49e365a98aae11d1eb8cd5703d9Fx.jpg
513487206	124276	https://www.ksta.de/region/loch-in-filter-granulat-bei-unfall-in-muellheizkraftwerk-in-luft-geschleudert-31992160	https://www.ksta.de/image/31992304/2x1/300/150/e7c5fc978c7b257f466f763946b22b20/mU/schornstein-mit-rauch-dpa.jpg	124914	31992304e7c5fc978c7b257f466f763946b22b20mU	Granulat bei Unfall in Müllheizkraftwerk in Luft geschleudert	Nach einem Betriebsunfall im RWE-Müllheizkraftwerk in Essen-Karnap sind die Anwohner aufgefordert worden, den Kontakt mit dem ausgetretenen Granulat möglichst zu vermeiden. Von den etwa fünf bis zehn Millimeter großen Partikeln gehe jedoch keine unmittelb	31992304e7c5fc978c7b257f466f763946b22b20mU.jpg
513490683	124281	https://www.ksta.de/ratgeber/reise/nach-insolvenz-was-fluggaeste-der-germania-airline-jetzt-wissen-muessen-31992400	https://www.ksta.de/image/31992554/2x1/300/150/a32d02ba468d747b5e7da6de7b4a9574/fF/germania-flugzeug.jpg	124919	31992554a32d02ba468d747b5e7da6de7b4a9574fF	Was Fluggäste der Germania-Airline jetzt wissen müssen	Viele Deutsche werden in den kommenden Wochen neue Reisepläne für das Frühjahr und den Sommer erhalten - und zwar von dem Veranstalter, bei dem sie gebucht haben.Denn der Insolvenzantrag der Fluggesellschaft Germania wirkt sich nicht nur unmittelbar auf R	31992554a32d02ba468d747b5e7da6de7b4a9574fF.jpg
513492734	124285	https://www.ksta.de/ratgeber/auto/zuverlaessigkeit-aus-rentnerhand---der-bmw-x1-als-gebrauchter-31990976	https://www.ksta.de/image/31990974/2x1/300/150/8b35d96b1dd06daa698d1f3bba73c061/OM/urn-newsml-dpa-com-20090101-190205-99-855537-large-4-3.jpg	124923	319909748b35d96b1dd06daa698d1f3bba73c061OM	Zuverlässigkeit aus Rentnerhand - Der BMW X1 als Gebrauchter	Der X1 ist das kleinste SUV von BMW. Aufgrund des handlichen Formats, das kaum als familientauglich durchgeht und der erhöhten Sitzposition ist es vor allem bei betagterer Kundschaft beliebt.Auch die vergleichsweise geringe Laufleistungen deuten auf diese	319909748b35d96b1dd06daa698d1f3bba73c061OM.jpg
513493483	124289	https://www.ksta.de/panorama/ausser-kontrolle-geratener-bus-fahrgast-verhindert-unfall-und-erhaelt-abo-auf-lebenszeit-31992608	https://www.ksta.de/image/31992662/2x1/300/150/316f2ae735b311726792577633e24b34/Hh/pic-muhammet-oezhan.jpg	124927	31992662316f2ae735b311726792577633e24b34Hh	Fahrgast verhindert Unfall und erhält Abo auf Lebenszeit	Ein 24-Jähriger, der einen Bus in Duisburg nach dem Kollaps des Fahrers sicher zum Stehen brachte, bekommt zum Dank ein Abo auf Lebenszeit. Die Duisburger Verkehrsgesellschaft DVG dankte dem Fahrgast damit für sein „mutiges und vorbildliches Handeln“. Der	31992662316f2ae735b311726792577633e24b34Hh.jpg
