articleID	aid	url			hashvalue	title	text
1221975241		https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/auf-ehemaligem-dynamit-nobel-gelaende-diebe-verursachen-hohen-schaden-32314968				Diebe verursachen hohen Schaden	In der Nacht zu Montag haben Diebe bei einem Einbruch in Industriehallen an der Kaiserstraße hohen Sachschaden verursacht. Wie die Polizei berichtet, brachen die unbekannten Täter auf dem ehemaligen Gelände der Firma Dynamit Nobel die Türen zu mehreren le
1222035258		https://www.ksta.de/koeln/video-ueber-die-katastrophe-die--new-york-times--verwechselt-koelner-dom-und-notre-dame-32389588				Die „New York Times“ verwechselt Kölner Dom und Notre Dame	Der verheerende Brand der Notre Dame in Paris hat nicht nur Frankreich und Europa bewegt: Auch die amerikanische „New York Times“ berichtete von dem Feuer in der ikonischen französischen Kirche.Bei einem Facebook-Video über den Vorfall ist den Journaliste
1222665244		https://www.ksta.de/sport/bayer04/bayer-04-leverkusen--werkself-droht-gegen-leipzig-die-dritte-niederlage-in-folge-32329122				Werkself droht gegen Leipzig die dritte Niederlage in Folge	Es war still diese Woche um die Werkself. Nach der 1:4-Niederlage in Hoffenheim hatte Trainer Peter Bosz seinem Team am Dienstag erst einmal ein Geheimtraining in der Bay-Arena verordnet und entschieden, auch alle anderen Übungseinheiten bis zum Spiel geg
1223395244		https://www.ksta.de/region/oberberg-ks/zweite-auflage-der--seven-nights-of-fun---deutscher-humor-aus-aller-welt-in-wiehl-32329042				Deutscher Humor aus aller Welt in Wiehl	Erst das Spaß, dann der Vergnügen: Nach dem Erfolg im vergangenen Jahr legt der Wiehler Kulturkreis im Bielsteiner Burghaus erneut ein Kabarettfestival auf. Die zweiten „Seven Nights of Fun“ finden vom 14. bis 21. November statt. Wer sagt denn, dass man i
1223685294		https://www.ksta.de/wirtschaft/wuetende-aktionaere--immer-mehr-krebs-klagen-das-sind-die-vorwuerfe-gegen-den-bayer-chef-32425254				Das sind die Vorwürfe gegen den Bayer-Chef	Am Freitag tritt der Bayer-Vorstand bei der Hauptversammlung vor seine Aktionäre – ein ungemütlicher Termin für Werner Baumann, den Vorstandsvorsitzenden des Leverkusener Pharma- und Agrochemiekonzerns: Der Bayer-Chef und seine Vorstandskollegen sehen sic
1224025243		https://www.ksta.de/panorama/nach-nur-sechs-stunden-harry-und-meghan-brechen-instagram-rekord-32324056				Harry und Meghan brechen Instagram-Rekord	Der britische Prinz Harry und seine Frau, Herzogin Meghan, haben einen neuen Rekord auf der Internetplattform Instagram aufgestellt. Ihr neuer Kanal „sussexroyal“ habe innerhalb von weniger als sechs Stunden eine Million Fans gehabt, teilte das Guinness-B
1224375253		https://www.ksta.de/ratgeber/digital/-fortnite--in-echt-millionaer-will-brutales-videospiel-auf-privatinsel-austragen-32362728				Millionär will brutales Videospiel auf Privatinsel austragen	Es ist ein erbarmungsloser Kampf, es geht ums Überleben, jede Sekunde zählt – nur einer von Hundert Spielern überlebt. Zu jeder Sekunde spielen Millionen Menschen „Fortnite“, das Videospiel, das nach dem Spielmodus „Battle Royal“ funktioniert, bei dem nur
1225325245		https://www.ksta.de/sport/1-fc-koeln/1--fc-koeln-gewarnt-heidenheim-hat-auch-markus-anfang-beeindruckt-32329046				Heidenheim hat auch Markus Anfang beeindruckt	Am Morgen nach dem historischen Pokalkampf im Viertelfinale beim FC Bayern (4:5), der Fußball-Deutschland in Erinnerung bleiben dürfte, verkündete der 1. FC Heidenheim 1846 eine Nachricht, die für den Verein noch wichtiger sein dürfte als der heroische Au
1225385246		https://www.ksta.de/politik/landesparteitag-nrw-fdp-gibt-sich-gruenen-anstrich-32337674				NRW-FDP gibt sich grünen Anstrich	Die Sorge um den Klimawandel treibt nun auch die FDP um. Aber nicht erst seit die 16-jährige Greta Thunberg eine große Bewegung für entschlossenen Klimaschutz in Gang gesetzt hat, betont Landesparteichef Joachim Stamp. Ihrem Erfolg zollt er Respekt - inde
1227425241		https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/unfall-auf-frankenforster-strasse-78-jaehriger-motorroller-fahrer-schwer-verletzt-32314962				78-jähriger Motorroller-Fahrer schwer verletzt	Am Montagnachmittag, 1. April, wurde ein 78-Jähriger bei einem Unfall schwer verletzt. Der Mann war mit seinem Piaggio-Roller auf der Frankenforster Straße in Richtung Bensberg unterwegs gewesen. Der Polizei zufolge wollte eine Renault-Fahrerin gegen 14.1
1227525241		https://www.ksta.de/koeln/-wasser-marsch---die-brunnen-in-koeln-sprudeln-wieder-32315002				Die Brunnen in Köln sprudeln wieder	Der Muschelkelch, den die abstrakt verrenkte Dionysos-Skulptur auf dem gleichnamigen Brunnen am Domhof in den Händen hält, sprudelte auf das traditionelle Kommando „Wasser marsch“ hin zwar keinen Rebensaft.Das 1973 von Hans Karl Burgess erschaffene Bauwer
1228015253		https://www.ksta.de/sport/fortuna-koeln/fortuna-koeln-im-abstiegskampf-eine-mischung-aus-pech-und-unvermoegen-32368846				Eine Mischung aus Pech und Unvermögen	Das Phänomen begleitet den SC Fortuna Köln schon seit mehreren Wochen. Der Südstadt-Klub spielt überwiegend guten Fußball, verliert sehr selten und rutscht dennoch kontinuierlich näher in Richtung der Abstiegsplätze der Drittliga-Tabelle. Seit vergangenem
1228735246		https://www.ksta.de/sport/1-fc-koeln/fc-gegen-heidenheim-anfangs-luxusproblem-gegen-das-team-der-stunde-32337688				Anfangs Luxusproblem gegen das Team der Stunde	Der 1. FC Köln will am Sonntag beim Auswärtsspiel beim 1. FC Heidenheim (13.30 Uhr) ein Novum in dieser Spielzeit erreichen: Der Spitzenreiter der 2. Bundesliga strebt den sechsten Sieg in Folge an. Fünf Siege in Serie hatte der FC schon zweimal in der Sa
1230295240		https://www.ksta.de/politik/erneut-panne-an-regierungsflieger--konrad-adenauer--32306138				Erneut Panne an Regierungsflieger „Konrad Adenauer”	– Beim ersten Dienstflug des Regierungsfliegers „Konrad Adenauer” nach einer viermonatigen Generalüberholung hat es gleich wieder eine Panne gegeben.Nach neunstündigem Flug von Berlin nach New York mit Bundesaußenminister Heiko Maas (SPD) an Bord platzte
1230955240		https://www.ksta.de/ratgeber/regeln-rund-um-den-organspendeausweis-32307424				Regeln rund um den Organspendeausweis	Parlamentarier um Gesundheitsminister Jens Spahn (CDU) haben einen Entwurf für die Neuregelung der Organspende präsentiert. Wie ist die Organspende bisher organisiert und was können Menschen tun, die nach ihrem Tod ein Organ spenden wollen?Aktuell kann ma
1231265249		https://www.ksta.de/region/koeln-schneidet-schlecht-ab-gewinner-als-auch-verlier-des-fahrradklima-tests-in-nrw-32351418				Gewinner als auch Verlier des Fahrradklima-Tests in NRW	Münster ist nicht mehr die fahrradfreundlichste Stadt Deutschlands. Das ergab das neue Ranking des Allgemeinen Deutschen Fahrradclubs (ADFC), das am Dienstag in Düsseldorf vorgestellt wurde. In der Kategorie der Städte mit über 200 000 Einwohnern wurde Mü
1231855249		https://www.ksta.de/koeln/lindenthal/58-jaehriger-schwer-verletzt-lkw-fahrer-faehrt-ueber-rot-und-stoesst-mit-kvb-bahn-zusammen-32351380				Lkw-Fahrer fährt über Rot und stößt mit KVB-Bahn zusammen	Ein Fahrer eines Kleintransportes hat am Montagvormittag eine rote Lampe missachtet und so in Köln-Braunsfeld einen Unfall mit vier Verletzten verursacht. Wie die Polizei am Dienstag mitteilte, war der 58-Jährige auf der Aachener Straße stadtauswärts unte
1232525288		https://www.ksta.de/region/-fridays-for-future--schueler-demonstrieren-auch-an-karfreitag-in-ganz-nrw-32402588				Schüler demonstrieren auch an Karfreitag in ganz NRW	Trotz des Feiertags und der Osterferien haben mehr als 2000 Schüler und Studenten von „Fridays for Future“ am Karfreitag für den Klimaschutz demonstriert. Zu der größten Protestaktion in Köln kamen rund 800 Aktivisten, wie Samuel Krämer von der Veranstalt
1233515251		https://www.ksta.de/sport/1-fc-koeln/1-fc-koeln-in-der-einzelkritik-retter-timo-horn--ueberragender-rueckkehrer-schaub-32358320				Retter Timo Horn, überragender Rückkehrer Schaub	Der 1.FC Köln ist im Nachholspiel nicht über ein 4:4-Unentschieden gegen den MSV Duisburg hinausgekommen. Das ist unsere Einzelkritik:Timo Horn 3Rettete sein Team in der 73. Minute die 4:3-Führung. War zuerst sauer über seine Vorderleute, dann entzückt. U
1234775253		https://www.ksta.de/wirtschaft/fuenf-erhoehungen-am-tag-wissenschaftler-ermitteln-neues-preismuster-an-tankstellen-32368764				Wissenschaftler ermitteln neues Preismuster an Tankstellen	Morgens, mittags, nachmittags und auch noch abends - bis Ende März haben Tankstellen laut einer Untersuchung oft viermal am Tag die Preise für Kraftstoff erhöht - und zwischenzeitlich wieder gesenkt. Nun sei die Schlagzahl sogar auf fünf Erhöhungen am Tag
1234825294		https://www.ksta.de/panorama/bahn-durch-anderes-flugzeug-besetzt-easyjet-maschine-muss-start-abrupt-abbrechen-32427016				Easyjet-Maschine muss Start abrupt abbrechen	Nach einem abrupten Start-Abbruch am Hamburger Flughafen untersucht die Deutsche Flugsicherung den Vorfall. Am Mittwoch vor Ostern hatte ein Easyjet-Airbus A320 auf der Bahn 5 Schub für den Start gegeben, obwohl sich dort noch ein gerade gelandeter Airbus
1235245249		https://www.ksta.de/politik/wohnungskrise-initiative-will-eine-million-unterschriften-fuer-bezahlbare-mieten-32351396				Initiative will eine Million Unterschriften für bezahlbare Mieten	Bürger der Europäischen Union können sich ab sofort mit einer Unterschrift für mehr bezahlbaren Wohnraum in Europa einsetzen. „Wir dürfen Europa nicht den Finanzmärkten und Wirtschaftsliberalen überlassen“, sagte Reiner Wild vom Deutschen Mieterbund am Di
1235595294		https://www.ksta.de/ratgeber/reise/verwirrender-ort-baarle-wenn-die-staatsgrenze-mitten-durch-haeuser-verlaeuft-32415250				Wenn die Staatsgrenze mitten durch Häuser verläuft	Während einer Stadttour bis zu 30 Mal eine Ländergrenze überqueren – das ist im kleinen Ort Baarle tatsächlich möglich. Denn hier verläuft die Grenze zwischen den Niederlanden und Belgien einfach kreuz und quer durch die Stadt – und teilweise sogar mitten
1237945253		https://www.ksta.de/koeln/bierbrauereien-frueh-uebernimmt-produktion-von-mehreren-koelsch-marken-32368810				Früh übernimmt Produktion von mehreren Kölsch-Marken	Das Haus Kölscher Brautradition wird die in Köln-Mülheim ansässige Brauerei aufgeben und in die Produktion seiner Kölsch-Marken bis Herbst 2021 verlagern. Diese sollen dann von der Cölner Hofbräu Früh in Feldkassel abgefüllt werden.Früh wie auch das Haus
1238845254		https://www.ksta.de/sport/fussball/-nicht-alle-quoten-ziele-erreicht--sky-setzt-fussball-talk-nach-der-saison-ab-32372078				Sky setzt Fußball-Talk nach der Saison ab	Der TV-Sender Sky setzt einem Bericht der „Bild“-Zeitung zufolge den Fußball-Talk von Moderator Jörg Wontorra ab. Wie das Blatt am Freitagabend berichtete, soll schon nach der laufenden Bundesliga-Saison Schluss sein. „Wir haben einige, aber nicht alle Qu
1239055248		https://www.ksta.de/koeln/innenstadt/wegen-beleidigung-verurteilt-erbitterter-streit-um-einen-hundehaufen-in-koeln-32345976				Erbitterter Streit um einen Hundehaufen in Köln	Ausgerechnet vor dem Eingang eines Ladenlokals am Eigelstein hatte sich Mischlingshund „Herr Lehmann“ frühmorgens mit einem opulenten Haufen erleichtert – vor den Augen des Geschäftsinhabers Ali B. (alle Namen geändert), der vor seinem Laden gerade kehrte
1239835241		https://www.ksta.de/sport/1-fc-koeln/topspiel-gegen-den-hsv-gewinnen-sie-tickets-fuer-das-naechste-heimspiel-des-1--fc-koeln-32314060				Gewinnen Sie Tickets für das nächste Heimspiel des 1. FC Köln	Es ist das Spitzenspiel der zweiten Fußballbundesliga: der Tabellenerste Köln trifft auf seinen unmittelbaren Verfolger, den Hamburger SV. Nur drei Punkte trennen die beiden Aufstiegskandidaten momentan voneinander. Ein Sieg gegen den unmittelbaren Konkur
1240515241		https://www.ksta.de/koeln/luftreinhalteplan-in-koeln-ihk-begruesst-verzicht-auf-fahrverbote-32315150				IHK begrüßt Verzicht auf Fahrverbote	Die Industrie und Handelskammer (IHK) hat die Bezirksregierung für den neuen Luftreinhalteplan, der am Montag in Kraft getreten ist, gelobt und insbesondere den Verzicht auf Fahrverbote begrüßt.„Wir sehen die Fortschreibung des Luftreinhalteplans positiv“
1241055295		https://www.ksta.de/region/rhein-sieg-bonn/berggemeinden/vereinigung-vor-50-jahren-neunkirchen-und-seelscheid-verbindet-wechselvolle-geschichte-32432492				Neunkirchen und Seelscheid verbindet wechselvolle Geschichte	Was bei der kommunalen Gebietsreform endgültig beschlossen wurde, war eigentlich schon lange vorher Thema. „Die Orte auf dem Gebiet der heutigen Gemeinde Neunkirchen-Seelscheid gehörten bereits in der Vergangenheit innerhalb der jeweils geltenden Verwaltu
1242275240		https://www.ksta.de/region/leverkusen/gruene-ratsfraktion-unten-kita--oben-mietwohnungen-32310142				Unten Kita, oben Mietwohnungen	Die Grünen wollen neue Kindertagesstätten in Leichlingen mit sozialem Wohnungsbau verbinden. Die Leichlinger Ratsfraktion von Bündnis 90/Die Grünen hat in einem Antrag vorgeschlagen, bei dem geplanten Neubau von Kitas in der Balker Aue und an der Uferstra
1242605256		https://www.ksta.de/koeln/staufalle-bis-2023-muelheimer-bruecke-wird-zum-nadeloehr---die-wichtigsten-infos-32379206				Mülheimer Brücke wird zum Nadelöhr – die wichtigsten Infos	Für Autofahrer ist es eine Horror-Nachricht: Bis mindestens Mitte nächsten Jahres wird der gesamte Verkehr auf den nördlichen Teil der Mülheimer Brücke verlagert – auf der südlichen Hälfte beginnen die Abbruch- und Sanierungsarbeiten. Das bedeutet vor all
1242635244		https://www.ksta.de/region/oberberg-ks/waldbroeler-gartenbad-ingenieur-stell-entwuerfe-fuer-aussenbereiche-vor-32329032				Ingenieur stell Entwürfe für Aussenbereiche vor	„La Linia“ weist den Weg zum Eingang, Kinder tummeln sich auf dem kleinen Fisch im Grünen und Sonnenanbeter räkeln sich auf einer Holzterrasse. „La Linia“ ist der Name eines Pflastersteins, der in der engeren Auswahl für die Gestaltung des Eingangsbereich
1243715250		https://www.ksta.de/region/euskirchen-eifel/hellenthal/erneut-feuer-im-umkreis-schleiden-scheune-in-blumenthal-abgebrannt---hoher-sachschaden-32354704				Scheune in Blumenthal abgebrannt – hoher Sachschaden	Um kurz nach Mitternacht in der Nacht zum Mittwoch mussten die Feuerwehrleute der Gemeinde Hellenthal erneut zu einem Brand ausrücken. Diesmal stand ein Schuppen an der Schleidener Straße in Blumenthal in hellen Flammen. Rund 50 Einsatzkräfte aus Hellenth
1244585241		https://www.ksta.de/freizeit/von--jeanny--bis--der-kommissar--wir-verlosen-tickets-fuer--falco---das-musical--32314394				Wir verlosen Tickets für „Falco – Das Musical“	Die Anmeldung zur Verlosung finden Sie am Ende des Artikels.Der österreichische Künstler Falco war ein Vorreiter im deutschen Pop und Rap. Die Show „Falco - Das Musical“ würdigt das Leben und das Werk des Künstlers und erzählt die Geschichte von Falco und
1244895286		https://www.ksta.de/region/leverkusen/burscheid/stadtgestaltung--burscheid-plant-einen-garten-fuer-alle-generationen-32399040				Burscheid plant einen Garten für alle Generationen	Im Zuge des integrierten Entwicklungs- und Handlungskonzepts soll auch der Innenstadtpark im Westen der Stadt aufgewertet werden. Für das Areal Alter Friedhof und Gartenweg soll eine Bürgerinformationsveranstaltung stattfinden.Kontroverse DiskussionJetzt
1245365244		https://www.ksta.de/sport/fortuna-koeln/fortuna-koeln-kaczmarek-aergert-sich-ueber-unnoetige-sperren-32329230				Kaczmarek ärgert sich über unnötige Sperren	Es ist schon für Hobbyfußballer manchmal schwierig, in Spielen seine Emotionen 90 Minuten lang unter Kontrolle zu halten – ob nach Schiedsrichter-Entscheidungen oder Aktionen des Gegners. Für Profis gilt das natürlich auch. Denn bei ihnen hängt am Ausgang
1245515244		https://www.ksta.de/region/rhein-sieg-bonn/bonn/plattform-fuer-eigene-ideen--bonner-gruendet--verein-fuer-coole-dinge--32329218				Bonner gründet „Verein für coole Dinge“	Was ist eigentlich cool? Wenn es nach Bartosz Makosch geht, dann ist es cool, eigene Ideen und Dinge einfach umzusetzen. Zum Beispiel ein virtuelles Spielesystem zu entwickeln, ein unbemanntes Boot zu bauen oder einen eigenen Verein zu gründen. Letzteres
1247805259		https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/strassen-verwechslung-in-troisdorf-navi-lotst-schwere-lkw-in-kleine-schmuck-allee-32392888				Navi lotst schwere Lkw in kleine Schmuck-Allee	Man braucht nicht viel Fantasie, um sich in der Schwarzen Kolonie in Friedrich-Wilhelms-Hütte in eine andere Welt hineinzuversetzen: Denkt man sich die geparkten Autos und ein paar moderne Garagentore weg, kann man sich fühlen wie zu Beginn des 20. Jahrhu
1248955244		https://www.ksta.de/region/oberberg-ks/schoener-campen-an-der-brucher-neuer-anlauf-fuer-wochenendhaeuser-an-bruchertalsperre--32329038				Neuer Anlauf für Wochenendhäuser an Bruchertalsperre	Die ersten Pläne für Wochenendhäuser an der Bruchertalsperre sind zweieinhalb Jahre alt: Was unterhalb des Waldhotels nicht zu verwirklichen war, möchte der Investor MS Gartenreich nun in ähnlicher Form am gegenüberliegenden, südlichen Ufer des Stausees r
1249555249		https://www.ksta.de/region/zwei-unfaelle-in-zehn-minuten-polizei-nimmt-autofahrer-in-krefeld-fest-32351606				Polizei nimmt Autofahrer in Krefeld fest	Nach zwei Autounfällen auf der Autobahn 57 bei Krefeld innerhalb von zehn Minuten hat die Polizei einen Verdächtigen festgenommen. Es bestehe der Anfangsverdacht eines Tötungsdeliktes, teilten Polizei und Staatsanwaltschaft am Dienstag mit. Alle Beteiligt
1249615257		https://www.ksta.de/ratgeber/familie/-starkes-rollenvorbild--familie-sucht-nanny--die-sich-als-disney-prinzessin-verkleidet-32379118				Familie sucht Nanny, die sich als Disney-Prinzessin verkleidet	Zuverlässig, kinderlieb, kreativ – dass Eltern bei der Suche nach Babysittern auf solche Qualitäten achten, ist wohl gang und gäbe. Manchmal aber stellen sie auch ganz besondere Anforderungen an ihre zukünftigen Babysitter. Wie eine Familie aus Hertfordsh
1249635245		https://www.ksta.de/region/euskirchen-eifel/zuelpich/-fridays-for-future--ueber-300-schueler-demonstrieren-in-zuelpich-fuers-klima-32334590				Über 300 Schüler demonstrieren in Zülpich fürs Klima	Mit diesem Zulauf hatten die Organisatoren nicht gerechnet. Gleich mehrfach hielt sich Leonie Schwan das Megafon vor den Mund, um auf dem Adenauerplatz in Zülpich die Regeln für den Demonstrationszug zu verlesen. Immer wieder wurde die angehende Abiturien
1249645250		https://www.ksta.de/wirtschaft/wohnungsbau-brummende-geschaefte-verlieren-an-schwung-32354744				Brummende Geschäfte verlieren an Schwung	Auftragsstau, zu wenige Fachkräfte, Mangel an Flächen: Nach Jahren brummender Geschäfte dürfte die Konjunktur am Bau an Schwung verlieren. Da sich der Wohnungsbau abschwäche und die Branche an ihre Kapazitätsgrenzen stoße, werde der Hochbau nicht mehr so
1249645257		https://www.ksta.de/region/rhein-erft/erftstadt/streit-in-solarsiedlung-eskaliert-anwohnerin-legt-verfassungsbeschwerde-gegen-kita-ein-32382446				Anwohnerin legt Verfassungsbeschwerde gegen Kita ein	Die Bodenplatte ist gegossen, der Bau der Kindertagesstätte am Rand der Lechenicher Solarsiedlung geht voran. Doch er könnte abrupt gestoppt werden. Claudia Schwanitz hat Verfassungsbeschwerde gegen das Projekt eingelegt. Die Bürgerin, die in der Solarsie
1250165257		https://www.ksta.de/region/leverkusen/leichlingen/dorfsaeuberung-witzhelden-deutlich-mehr-helfer-packten-an-32382176				Deutlich mehr Helfer packten an	Auf dem Marktplatz in Witzhelden herrscht geschäftiges Treiben. Sigrid Weltersbach vom Verkehrs- und Verschönerungsverein Witzhelden verteilt Wanderkarten und koordiniert die freiwilligen Helfer der Dorfsäuberungsaktion.„Wir haben verschiedene Routen ausg
1250195257		https://www.ksta.de/region/euskirchen-eifel/euskirchen/anwohner-der-breite-strasse-kaempferisch-stadt-will-versuchen--kirschbaeume-zu-erhalten-32381188				Stadt will versuchen, Kirschbäume zu erhalten	Beim Projekt „Generalsanierung“ der Breite Straße in Euskirchen steht eigentlich nur fest, dass nichts fest steht. „Wir werden Ihnen nichts garantieren, aber wir versichern Ihnen, dass wir versuchen werden, die Bäume zu erhalten“, sagte Oliver Knaup, Tech
1250415294		https://www.ksta.de/koeln/rodenkirchen/unter-drogeneinfluss-motorradfahrer-flieht-in-koeln-rodenkirchen-vor-polizeikontrolle-32427128				Motorradfahrer flieht in Köln-Rodenkirchen vor Polizeikontrolle	Ein 18 Jahre alter Motorradfahrer hat am Mittwochabend versucht in Köln-Rodenkirchen einer Polizeikontrolle zu entkommen und dabei unter Drogeneinfluss einen Unfall verursacht. Wie die Polizei mitteilte, endete der Einsatz mit sechs Ermittlungsverfahren.G
1252045260		https://www.ksta.de/panorama/kanzlerin-merkel-nimmt-abschied-von-ihrer-mutter-32398440				Kanzlerin Merkel nimmt Abschied von ihrer Mutter	Bei einem Trauergottesdienst im brandenburgischen Templin hat Bundeskanzlerin Angela Merkel (CDU) am Donnerstag Abschied von ihrer verstorbenen Mutter genommen.Zu dem Gottesdienst für Herlind Kasner, der gegen 13.00 Uhr in der Maria-Magdalenen-Kirche bega
1252135245		https://www.ksta.de/region/wir-helfen/ehrenamt-ersatz-oma-dringend-gesucht-32334344				Ersatz-Oma dringend gesucht	Es war „die sympathische Stimme“, die Lea Müller*, 37, aufhorchen, für den Moment ihre verzweifelte Lage vergessen und hoffen ließ. Drei Monate ist es her, dass die alleinerziehende Flugbegleiterin an einem Dezembermorgen den Radiospot des Sozialdienstes
1252635295		https://www.ksta.de/region/leverkusen/leichlingen/baustelle-in-leichlingen-marly-bruecke-wird-fuer-zwei-wochen-komplett-gesperrt-32432566				Marly-Brücke wird für zwei Wochen komplett gesperrt	Die Marly-Wupperbrücke im Leichlinger Stadtzentrum muss nächste Woche wegen Bauarbeiten gesperrt werden. Zwei Wochen lang. Und das nicht nur für den Autoverkehr, sondern – und das gab es noch nie – auch für alle Radfahrer und Fußgänger.Die nach der franzö
1254325246		https://www.ksta.de/koeln/afd-nutzt-raeume-der-stadt-rechte-parolen-im-buergerhaus-32337746				Rechte Parolen im Bürgerhaus	Für die Gegendemonstranten ist es ein „Provokationsversuch“, für die AfD „ihr gutes Recht“. Am Sonntag eröffnet die rechtspopulistische Partei im Bürgerhaus Kalk ihren Europawahlkampf. Mehrere Organisationen – darunter die Initiativen „Köln gegen Rechts“
1257325243		https://www.ksta.de/sport/fussball/werder-bremen-im-cup-halbfinale---sieg-auf-schalke-32324102				Werder Bremen im Cup-Halbfinale - Sieg auf Schalke	Werder Bremen hat seinen Höhenflug auch im DFB-Pokal fortgesetzt und kann nun von seiner elften Finalteilnahme träumen.Die Mannschaft von Trainer Florian Kohfeldt setzte sich im Viertelfinale nach einer hart umkämpften Partie am Ende dank höherer Effektiv
1257365291		https://www.ksta.de/region/rhein-sieg-bonn/siegburg/siegburger-bahnhof-polizisten-retten-elf-entenkueken-aus-dem-ice-gleis-32412464				Polizisten retten elf Entenküken aus dem ICE-Gleis	Was für eine süße und glückliche Ostermeldung: Am Montag ist eine Streife der Bundespolizei im Siegburger Bahnhof zum Retter einer Entenfamilie geworden.Die Polizisten waren von Reisenden darauf aufmerksam gemacht worden, dass sich eine Entenmama mit elf
1257375288		https://www.ksta.de/koeln/neues-album--fremde-feddere--koester-und-hocker-covern-musikgeschichte---op-koelsch-32394348				Köster und Hocker covern Musikgeschichte – op Kölsch	Auch fremde Federn schmücken einen „schon ganz gut“, behaupten Gerd Köster und Frank Hocker mit einem Lächeln im Gesicht. „Man hört, wo wir herkommen, was uns inspiriert und beeindruckt hat.“Für ihr neues Album „Fremde Feddere“, das im Mai erscheint, habe
1258025288		https://www.ksta.de/ratgeber/reise/fuer-mehr-puenktlichkeit-eurowings-testet-neues-boarding-konzept-32402736				Eurowings testet neues Boarding-Konzept	Seit Jahren gehört Lufthansa-Tochter Eurowings zu den erfolgreichsten Billig-Fluglinien. Mit einem neuen Digitalkonzept will sich das Unternehmen außerhalb als Full-Service-Reiseunternehmen etablieren.Eurowings: Ab und an Probleme bei der PünktlichkeitDen
1259285246		https://www.ksta.de/koeln/innenstadt/-situation-ist-unertraeglich--hunderte-demonstrieren-in-koeln-gegen-wohnungsnot-32337838				Hunderte demonstrieren in Köln gegen Wohnungsnot	Unter dem Motto „Wir wollen wohnen!“ haben am Samstagnachmittag mehrere Hundert Menschen in Köln gegen hohe Mieten und Wohnungsmangel demonstriert. Ein Bündnis aus Wohlfahrtsverbänden, Gewerkschaften und dem Mieterbund forderte die NRW-Landesregierung zu
1259885291		https://www.ksta.de/region/rhein-sieg-bonn/niederkassel/schikane-in-niederkassel-gebaut-engstelle-am-ortseingang-soll-raser-bremsen-32411220				Engstelle am Ortseingang soll Raser bremsen	Ein Kreisverkehr ist zu teuer, für einen „Starenkasten“, eine stationäre Geschwindigkeitsmessanlage, fehlt die rechtliche Grundlage. Jetzt sollen es ein paar Kunststoffschwellen richten: Als Schikane für Autofahrer sollen sie zusammen mit einem Tempolimit
1260575291		https://www.ksta.de/region/rhein-berg-oberberg/interview-mit-chef-der-agentur-fuer-arbeit--ich-moechte-weg-vom-reparaturbetrieb--32411360				„Ich möchte weg vom Reparaturbetrieb“	Mit einer Ausbildung zum Bankkaufmann startete Marcus Weichert seine berufliche Laufbahn. Der gebürtige Berliner wechselte danach ins Versicherungswesen, später zu einer Unternehmensberatung. Im Jahr 2005 zog es ihn nach Erlangen zu einem Start-up im Bere
1261075244		https://www.ksta.de/region/leverkusen/stadt-leverkusen/-vieux-carr%C3%A9--theater-ag-des-freiherr-vom-stein-gymnasiums-zeigt-dramatisches-stueck-32328150				Theater-AG des Freiherr-vom-Stein Gymnasiums zeigt dramatisches Stück	Die alte Pension in der Toulouse Street ist heruntergekommen, die Betten sind feucht, es gibt keine Fenster und es regnet rein. „Dass es in die Pension regnet, fanden wir ganz passend zu unserer Schulaula“, sagt Kai Wahle schmunzelnd, der gemeinsam mit An
1261405292		https://www.ksta.de/region/rhein-sieg-bonn/musikalische-zeitreise-die-band-birth-control-begeisterte-die-zuschauer-in-windeck-32416742				Die Band Birth Control begeisterte die Zuschauer in Windeck	Es ist schon ein Kunststück, das nur wenigen Bands gelingt: als Berliner Band ging Birth Control im Jahr 1966 an den Start und bespielt nun seit über fünf Jahrzehnten die Bühnen. Als Legende des Krautrocks wird die Band bezeichnet. Den eigenen Ruf überhol
1261415292		https://www.ksta.de/region/euskirchen-eifel/kulturtage-in-kronenburg-unsicher-der-aufwand-ist-zu-gross--die-mannschaft-zu-klein-32416262				Der Aufwand ist zu groß, die Mannschaft zu klein	Nach 23 Jahren stehen die über die Region hinaus bekannten Kronenburger Kunst- und Kulturtage (KKK) vor einer ungewissen Zukunft: Beim Veranstalter, dem 1985 gegründeten „Freien Forum Kronenburg“, kriselt es.Zwei von drei Vorstandsmitgliedern im Verein si
1261685295		https://www.ksta.de/panorama/lueftungsanlage-manipuliert-900-ferkel-ersticken-in-stall---polizei-ermittelt-32432942				900 Ferkel ersticken in Stall – Polizei ermittelt	Rund 900 Ferkel sind in einem Schweinestall in Nordrhein-Westfalen erstickt, nachdem Unbekannte die elektrische Lüftungsanlage manipuliert haben. Die Täter setzten nach ersten Ermittlungen in der Nacht zu Freitag über einen Schaltkasten die Anlage außer B
